PERMX	PERMY	PERMZ	Dates	Qoil(m3\day)	Qoil(t\day)	Qliq(m3\day)	Qcum_oil(m3)	Qcum_oil(t)	Qcum_wat
17	23	3	44501.00	266.07633	228.825644	393.004371	205493.5161	176724.4239	298626.8234
17	23	3	44531.00	263.954984	227.001286	390.211304	213412.1657	183534.4625	310333.1625
17	23	3	44562.00	261.889471	225.224946	387.473623	221530.7393	190516.4358	322344.8449
17	23	3	44593.00	259.93668	223.545545	384.868017	229588.7763	197446.3477	334275.7534
17	23	3	44621.00	258.256869	222.100907	382.614361	236819.9687	203665.1731	344988.9555
17	23	3	44652.00	256.49182	220.582965	380.230245	244771.2151	210503.245	356776.0931
17	23	3	44682.00	254.860846	219.180328	378.014259	252417.0405	217078.6548	368116.5209
17	23	3	44713.00	253.244701	217.790443	375.807989	260267.6262	223830.1585	379766.5686
17	23	3	44743.00	251.736232	216.49316	373.741295	267819.7132	230324.9533	390978.8074
17	23	3	44774.00	250.23206	215.199572	371.673208	275576.907	236996.14	402500.6769
17	23	3	44805.00	248.775753	213.947148	369.665226	283288.9554	243628.5016	413960.2989
17	23	3	44835.00	247.405211	212.768482	367.771546	290711.1117	250011.5561	424993.4453
17	23	3	44866.00	246.026182	211.582517	365.86331	298337.9233	256570.6141	436335.2079
17	23	3	44896.00	244.725279	210.46374	364.0609	305679.6817	262884.5263	447257.0349
17	23	3	44927.00	243.415358	209.337208	362.243558	313225.5578	269373.9797	458486.5852
17	23	3	44958.00	242.140319	208.240674	360.470958	320731.9077	275829.4406	469661.1849
17	23	3	44986.00	241.01505	207.272942	358.904213	327480.329	281633.083	479710.5028
17	23	3	45017.00	239.800281	206.228242	357.209954	334914.1378	288026.1585	490784.0114
17	23	3	45047.00	238.655253	205.243517	355.609043	342073.7953	294183.464	501452.2827
17	23	3	45078.00	237.504096	204.253522	353.995084	349436.4223	300515.3232	512426.1303
17	23	3	45108.00	236.415542	203.317366	352.466349	356528.8886	306614.8442	523000.1208
17	23	3	45139.00	235.31724	202.372826	350.921327	363823.723	312888.4018	533878.6819
17	23	3	45170.00	234.244924	201.450635	349.410265	371085.3156	319133.3714	544710.4001
17	23	3	45200.00	233.230811	200.578497	347.978622	378082.24	325150.7264	555149.7588
17	23	3	45231.00	232.207138	199.698139	346.530828	385280.6612	331341.3687	565892.2144
17	23	3	45261.00	231.238563	198.865164	345.158588	392217.8181	337307.3236	576246.9721
17	23	3	45292.00	230.260365	198.023914	343.770306	399355.8894	343446.0649	586903.8516
17	23	3	45323.00	229.305806	197.202993	342.412668	406464.3694	349559.3577	597518.6443
17	23	3	45352.00	228.433763	196.453037	341.169568	413088.9485	355256.4957	607412.5617
17	23	3	45383.00	227.521502	195.668492	339.867173	420142.1151	361322.219	617948.4441
17	23	3	45413.00	226.657287	194.925267	338.63135	426941.8337	367169.977	628107.3846
17	23	3	45444.00	225.78356	194.173862	337.379718	433941.1241	373189.3667	638566.1558
17	23	3	45474.00	224.958716	193.464496	336.194807	440689.8855	378993.3016	648652
17	23	3	45505.00	224.130093	192.75188	334.999919	447637.9184	384968.6099	659036.9975
17	23	3	45536.00	223.317185	192.052779	333.826368	454560.7512	390922.246	669385.6149
17	23	3	45566.00	222.545113	191.388798	332.710406	461237.1046	396663.9099	679366.9271
17	23	3	45597.00	221.766399	190.719102	331.581616	468111.8629	402576.2021	689645.9572
17	23	3	45627.00	221.030905	190.086579	330.512188	474742.7901	408278.7995	699561.3229
17	23	3	45658.00	220.292257	189.451341	329.433473	481571.85	414151.791	709773.7605
18	18	4	43862.00	498.317966	428.553452	664.08528	17920.36061	15411.51012	23496.00473
18	18	4	43891.00	380.17617	326.951506	529.095143	28945.46954	24893.1038	38839.76388
18	18	4	43922.00	318.298687	273.73687	459.288621	38812.72882	33378.94679	53077.71114
18	18	4	43952.00	287.67483	247.400353	424.631413	47442.97372	40800.9574	65816.65355
18	18	4	43983.00	273.178253	234.933298	407.722208	55911.49958	48083.88964	78456.042
18	18	4	44013.00	267.447032	230.004448	400.424608	63934.91054	54984.02306	90468.78022
18	18	4	44044.00	266.212469	228.942723	397.937156	72187.49707	62081.24748	102804.8321
18	18	4	44075.00	267.315948	229.891715	397.961022	80474.29146	69207.89065	115141.6237
18	18	4	44105.00	269.04596	231.379525	398.739916	88545.67026	76149.27643	127103.8212
18	18	4	44136.00	270.588243	232.70589	399.344238	96933.90581	83363.15899	139483.4926
18	18	4	44166.00	271.395891	233.400466	399.261434	105075.7825	90365.17297	151461.3356
18	18	4	44197.00	271.340778	233.353069	398.310558	113487.3466	97599.1181	163808.9629
18	18	4	44228.00	270.446007	232.583566	396.528472	121871.1728	104809.2086	176101.3455
18	18	4	44256.00	269.075526	231.404953	394.388839	129405.2876	111288.5473	187144.233
18	18	4	44287.00	267.065872	229.67665	391.543288	137684.3296	118408.5235	199282.075
18	18	4	44317.00	264.828562	227.752564	388.511668	145629.1865	125241.1004	210937.425
18	18	4	44348.00	262.319902	225.595115	385.199959	153761.1034	132234.549	222878.6237
18	18	4	44378.00	259.827085	223.451292	381.950511	161555.916	138938.0877	234337.1391
18	18	4	44409.00	257.264545	221.247509	378.628741	169531.1169	145796.7605	246074.63
18	18	4	44440.00	254.777055	219.108268	375.403072	177429.2056	152589.1168	257712.1253
18	18	4	44470.00	252.478694	217.131676	372.410419	185003.5664	159103.0671	268884.4378
18	18	4	44501.00	250.24264	215.208671	369.47874	192761.0883	165774.5359	280338.2788
18	18	4	44531.00	248.204676	213.456022	366.785096	200207.2286	172178.2166	291341.8317
18	18	4	44562.00	246.232386	211.759852	364.15233	207840.4325	178742.772	302630.5539
18	18	4	44593.00	244.393707	210.178588	361.669912	215416.6375	185258.3082	313842.3212
18	18	4	44621.00	242.827834	208.831937	359.536215	222215.8168	191105.6025	323909.3352
18	18	4	44652.00	241.192751	207.425765	357.287661	229692.7921	197535.8012	334985.2527
18	18	4	44682.00	239.687889	206.131584	355.20224	236883.4288	203719.7487	345641.3199
18	18	4	44713.00	238.201062	204.852914	353.128975	244267.6617	210070.1891	356588.3181
18	18	4	44743.00	236.817082	203.66269	351.190191	251372.1742	216180.0698	367124.0238
18	18	4	44774.00	235.438821	202.477386	349.251803	258670.7776	222456.8687	377950.8297
18	18	4	44805.00	234.103851	201.329313	347.369357	265927.997	228698.0774	388719.2798
18	18	4	44835.00	232.847762	200.249075	345.594696	272913.4299	234705.5497	399087.1207
18	18	4	44866.00	231.588685	199.16627	343.811238	280092.6791	240879.704	409745.2691
18	18	4	44896.00	230.398262	198.142505	342.123307	287004.6269	246823.9792	420008.9683
18	18	4	44927.00	229.195655	197.108263	340.41648	294109.6923	252934.3353	430561.8791
18	18	4	44958.00	228.019514	196.096783	338.745669	301178.2972	259013.3356	441062.9949
18	18	4	44986.00	226.978508	195.201517	337.265536	307533.6954	264478.9781	450506.4299
18	18	4	45017.00	225.851293	194.232111	335.661343	314535.0855	270500.1735	460911.9315
18	18	4	45047.00	224.784402	193.314586	334.141741	321278.6175	276299.6111	470936.1838
18	18	4	45078.00	223.707088	192.388095	332.604733	328213.5373	282263.642	481246.9305
18	18	4	45108.00	222.691943	191.515071	331.151846	334894.2955	288009.0942	491181.4858
18	18	4	45139.00	221.666854	190.633495	329.681997	341765.968	293918.7325	501401.6277
18	18	4	45170.00	220.664679	189.771624	328.242428	348606.573	299801.6528	511577.143
18	18	4	45200.00	219.716052	188.955804	326.877271	355198.0546	305470.327	521383.4611
18	18	4	45231.00	218.757885	188.131781	325.495715	361979.549	311302.4122	531473.8283
18	18	4	45261.00	217.851004	187.351863	324.185666	368515.0792	316922.9681	541199.3983
18	18	4	45292.00	216.934835	186.563958	322.85978	375240.059	322706.4508	551208.0515
18	18	4	45323.00	216.03886	185.793419	321.560849	381937.2637	328466.0468	561176.4378
18	18	4	45352.00	215.217995	185.087476	320.368881	388178.5856	333833.5836	570467.1353
18	18	4	45383.00	214.362505	184.351755	319.123108	394823.8232	339548.488	580359.9517
18	18	4	45413.00	213.552092	183.654799	317.940835	401230.386	345058.1319	589898.1767
18	18	4	45444.00	212.731421	182.949021	316.741832	407825.06	350729.5516	599717.1735
18	18	4	45474.00	211.952739	182.279356	315.602441	414183.6422	356197.9323	609185.2467
18	18	4	45505.00	211.164176	181.601191	314.446693	420729.7317	361827.5692	618933.0942
18	18	4	45536.00	210.393314	180.93825	313.314091	427251.9244	367436.655	628645.831
18	18	4	45566.00	209.663737	180.310814	312.23946	433541.8365	372845.9794	638013.0148
18	18	4	45597.00	208.928184	179.678238	311.152576	440018.6102	378416.0048	647658.7447
18	18	4	45627.00	208.229785	179.077616	310.119035	446265.5038	383788.3332	656962.3157
18	18	4	45658.00	207.523691	178.470374	309.071689	452698.7382	389320.9148	666543.5381
18	28	3	43862.00	590.277208	507.638399	791.695078	20564.80618	17685.73332	27063.03697
18	28	3	43891.00	445.559082	383.180811	626.568757	33486.01956	28797.97682	45233.53092
18	28	3	43922.00	377.277	324.45822	549.109159	45181.60656	38856.18164	62255.91487
18	28	3	43952.00	348.900868	300.054747	516.317627	55648.63259	47857.82403	77745.44367
18	28	3	43983.00	338.23755	290.884293	502.947457	66133.99664	56875.23711	93336.81483
18	28	3	44013.00	335.437896	288.47659	498.257387	76197.1335	65529.53481	108284.5364
18	28	3	44044.00	335.97068	288.934785	497.163578	86612.22457	74486.51313	123696.6074
18	28	3	44075.00	337.158	289.95588	496.867719	97064.12258	83475.14542	139099.5066
18	28	3	44105.00	337.76786	290.48036	496.133421	107197.1584	92189.55621	153983.5093
18	28	3	44136.00	337.148916	289.948068	494.183411	117648.7748	101177.9463	169303.195
18	28	3	44166.00	335.407814	288.450719	491.187006	127711.0092	109831.4679	184038.8052
18	28	3	44197.00	332.682055	286.106568	487.210755	138024.1529	118700.7715	199142.3386
18	28	3	44228.00	329.367733	283.25625	482.70418	148234.5526	127481.7152	214106.1682
18	28	3	44256.00	326.124734	280.467271	478.422	157366.0451	135334.7988	227501.9842
18	28	3	44287.00	322.464888	277.319803	473.66135	167362.4567	143931.7127	242185.486
18	28	3	44317.00	318.983216	274.325567	469.160373	176931.9532	152161.4797	256260.2972
18	28	3	44348.00	315.510029	271.338625	464.670527	186712.7641	160572.9771	270665.0836
18	28	3	44378.00	312.318453	268.59387	460.533318	196082.3177	168630.7932	284481.0831
18	28	3	44409.00	309.202312	265.913989	456.47849	205667.5893	176874.1268	298631.9163
18	28	3	44440.00	306.26954	263.391805	452.640639	215161.9451	185039.2728	312663.7761
18	28	3	44470.00	303.593792	261.090662	449.118573	224269.7589	192871.9926	326137.3333
18	28	3	44501.00	300.986177	258.848113	445.665888	233600.3303	200896.2841	339952.9758
18	28	3	44531.00	298.596187	256.792721	442.482715	242558.216	208600.0657	353227.4572
18	28	3	44562.00	296.251065	254.775915	439.342693	251741.999	216498.1191	366847.0807
18	28	3	44593.00	294.019641	252.856891	436.341815	260856.6078	224336.6827	380373.677
18	28	3	44621.00	292.094095	251.200922	433.740278	269035.2425	231370.3086	392518.4047
18	28	3	44652.00	290.060867	249.452345	430.979148	278027.1294	239103.3313	405878.7583
18	28	3	44682.00	288.169048	247.825381	428.400558	286672.2008	246538.0927	418730.7751
18	28	3	44713.00	286.28362	246.203913	425.823032	295546.993	254170.414	431931.2891
18	28	3	44743.00	284.518939	244.686288	423.404486	304082.5612	261511.0026	444633.4237
18	28	3	44774.00	282.755349	243.1696	420.980809	312847.977	269049.2602	457683.8288
18	28	3	44805.00	281.047975	241.701257	418.627995	321560.4642	276541.9992	470661.2966
18	28	3	44835.00	279.44383	240.321694	416.412728	329943.7791	283751.65	483153.6785
18	28	3	44866.00	277.834423	238.937604	414.185279	338556.6462	291158.7158	495993.4221
18	28	3	44896.00	276.320978	237.63604	412.085656	346846.2755	298287.797	508355.9918
18	28	3	44927.00	274.80872	236.335499	409.980195	355365.3458	305614.1974	521065.3778
18	28	3	44958.00	273.336832	235.069675	407.927184	363838.7876	312901.3573	533711.1205
18	28	3	44986.00	272.040194	233.954566	406.115462	371455.913	319452.0852	545082.3535
18	28	3	45017.00	270.643849	232.753711	404.160317	379845.8723	326667.4502	557611.3233
18	28	3	45047.00	269.328551	231.622553	402.314797	387925.7289	333616.1268	569680.7672
18	28	3	45078.00	268.006029	230.485185	400.455206	396233.9158	340761.1676	582094.8786
18	28	3	45108.00	266.759054	229.412787	398.698481	404236.6874	347643.5512	594055.833
18	28	3	45139.00	265.503758	228.333232	396.92647	412467.3039	354721.8814	606360.5535
18	28	3	45170.00	264.285267	227.285329	395.200945	420660.1472	361767.7266	618611.7828
18	28	3	45200.00	263.134304	226.295501	393.568068	428554.1763	368556.5916	630418.8249
18	28	3	45231.00	261.97415	225.297769	391.91895	436675.375	375540.8225	642568.3123
18	28	3	45261.00	260.881903	224.358437	390.361767	444501.8321	382271.5756	654279.1653
18	28	3	45292.00	259.783319	223.413655	388.791243	452555.115	389197.3989	666331.6938
18	28	3	45323.00	258.714044	222.494077	387.2584	460575.2503	396094.7153	678336.7042
18	28	3	45352.00	257.734274	221.651476	385.852193	468049.5443	402522.6081	689526.4178
18	28	3	45383.00	256.711192	220.771625	384.381076	476007.5912	409366.5284	701442.2312
18	28	3	45413.00	255.747718	219.943037	382.9912	483680.0227	415964.8196	712931.9672
18	28	3	45444.00	254.783396	219.11372	381.593718	491578.308	422757.3449	724761.3724
18	28	3	45474.00	253.872885	218.330681	380.270964	499194.4946	429307.2653	736169.5014
18	28	3	45505.00	252.954087	217.540515	378.933263	507036.0713	436051.0213	747916.4325
18	28	3	45536.00	252.05198	216.764703	377.619094	514849.6827	442770.7271	759622.6244
18	28	3	45566.00	251.195419	216.028061	376.370019	522385.5453	449251.5689	770913.725
18	28	3	45597.00	250.329316	215.283211	375.104771	530145.754	455925.3485	782541.9729
18	28	3	45627.00	249.512807	214.581014	373.907913	537631.1382	462362.7789	793759.2103
18	28	3	45658.00	248.686062	213.870013	372.694255	545340.4061	468992.7493	805312.7322
19	21	2.5	43862.00	539.083474	463.611788	719.722245	19215.48427	16525.31647	25218.96246
19	21	2.5	43891.00	410.000262	352.600225	572.250465	31105.49187	26750.72301	41814.22594
19	21	2.5	43922.00	344.83554	296.558564	498.723035	41795.3936	35944.0385	57274.64002
19	21	2.5	43952.00	314.960314	270.865869	464.753292	51244.20301	44070.01459	71217.23879
19	21	2.5	43983.00	302.143274	259.843216	449.462563	60610.6445	52125.15427	85150.57823
19	21	2.5	44013.00	298.058475	256.330289	443.700972	69552.39874	59815.06292	98461.60738
19	21	2.5	44044.00	298.213668	256.463754	442.495662	78797.02244	67765.4393	112178.9729
19	21	2.5	44075.00	299.980682	257.983387	443.073919	88096.42361	75762.9243	125914.2644
19	21	2.5	44105.00	301.690023	259.45342	443.697317	97147.12431	83546.5269	139225.1839
19	21	2.5	44136.00	302.614512	260.248481	443.53799	106528.1742	91614.22981	152974.8616
19	21	2.5	44166.00	302.46848	260.122892	442.3816	115602.2286	99417.91658	166246.3096
19	21	2.5	44197.00	301.267264	259.089847	440.17289	124941.5138	107449.7018	179891.6692
19	21	2.5	44228.00	299.247872	257.353169	437.173622	134218.1978	115427.6501	193444.0515
19	21	2.5	44256.00	296.947906	255.375199	434.008801	142532.7392	122578.1557	205596.2979
19	21	2.5	44287.00	294.036156	252.871094	430.171439	151647.86	130417.1596	218931.6125
19	21	2.5	44317.00	291.066645	250.317315	426.341698	160379.8594	137926.6791	231721.8635
19	21	2.5	44348.00	287.951572	247.638352	422.364141	169306.3581	145603.468	244815.1518
19	21	2.5	44378.00	284.996419	245.096921	418.614749	177856.2507	152956.3756	257373.5943
19	21	2.5	44409.00	282.06996	242.580165	414.891035	186600.4194	160476.3607	270235.2164
19	21	2.5	44440.00	279.309119	240.205842	411.358903	195259.0021	167922.7418	282987.3424
19	21	2.5	44470.00	276.804543	238.051907	408.130955	203563.1384	175064.299	295231.2711
19	21	2.5	44501.00	274.389768	235.975201	404.991211	212069.2212	182379.5303	307785.9986
19	21	2.5	44531.00	272.198858	234.091018	402.120239	220235.187	189402.2608	319849.6058
19	21	2.5	44562.00	270.076804	232.266051	399.318154	228607.5679	196602.5084	332228.4686
19	21	2.5	44593.00	268.080144	230.548924	396.662157	236918.0524	203749.5251	344524.9955
19	21	2.5	44621.00	266.36352	229.072627	394.366074	244376.231	210163.5586	355567.2455
19	21	2.5	44652.00	264.550972	227.513836	391.930363	252577.3111	217216.4876	367717.0868
19	21	2.5	44682.00	262.867151	226.06575	389.659074	260463.3256	223998.46	379406.859
19	21	2.5	44713.00	261.190877	224.624155	387.390337	268560.2428	230961.8088	391415.9595
19	21	2.5	44743.00	259.621765	223.274719	385.261304	276348.8958	237660.0504	402973.7986
19	21	2.5	44774.00	258.053819	221.926284	383.127932	284348.5642	244539.7652	414850.7645
19	21	2.5	44805.00	256.527644	220.613774	381.048766	292300.9211	251378.7922	426663.2762
19	21	2.5	44835.00	255.087055	219.374868	379.083967	299953.5328	257960.0382	438035.7952
19	21	2.5	44866.00	253.635084	218.126172	377.101289	307816.2204	264721.9495	449725.9352
19	21	2.5	44896.00	252.263437	216.946556	375.226259	315384.1235	271230.3462	460982.723
19	21	2.5	44927.00	250.881967	215.758491	373.33407	323161.4645	277918.8595	472556.0791
19	21	2.5	44958.00	249.535427	214.600467	371.486403	330897.0627	284571.4739	484072.1576
19	21	2.5	44986.00	248.347118	213.578521	369.853527	337850.782	290551.6726	494428.0564
19	21	2.5	45017.00	247.064482	212.475455	368.08821	345509.781	297138.4116	505838.7909
19	21	2.5	45047.00	245.857685	211.43761	366.423102	352885.5115	303481.5399	516831.4839
19	21	2.5	45078.00	244.64382	210.393685	364.744271	360469.4699	310003.7442	528138.5563
19	21	2.5	45108.00	243.497204	209.407596	363.15566	367774.3861	316285.972	539033.2261
19	21	2.5	45139.00	242.341213	208.413444	361.551229	375286.9637	322746.7888	550241.3142
19	21	2.5	45170.00	241.213209	207.44336	359.982843	382764.5732	329177.5329	561400.7823
19	21	2.5	45200.00	240.146978	206.526401	358.497736	389968.9825	335373.325	572155.7144
19	21	2.5	45231.00	239.071382	205.601388	356.996857	397380.1954	341746.968	583222.6169
19	21	2.5	45261.00	238.054266	204.726669	355.575167	404521.8234	347888.7681	593889.8719
